"Nsat" "Rcore" "Rsat" "gap" "satellite" "wavelength" "total_absorption" "sat_absorption"
100 20 2 1 "Ag" 390 5594.10312809766 2703.86647177363
100 20 2 1 "Ag" 392 5495.34909802255 2781.88931109964
100 20 2 1 "Ag" 394 5029.4859114738 2684.70856457939
100 20 2 1 "Ag" 396 4377.73568451049 2424.387126521
100 20 2 1 "Ag" 398 3757.94410200185 2077.87193044233
100 20 2 1 "Ag" 400 3267.70558263353 1710.19668594065
100 20 2 1 "Ag" 402 2915.69489157153 1363.22032716317
100 20 2 1 "Ag" 404 2690.63141640502 1074.02236735629
100 20 2 1 "Ag" 406 2562.52514339866 853.812606438937
100 20 2 1 "Ag" 408 2494.59144131481 691.292708835773
